7.711349867322909724e-01,3.201874165934935901e-01,4.542718081848935441e-01,3.942812013124852299e-01,6.651702224689284293e-01
8.094034276457831023e-01,4.050159282105167957e-01,3.190362226913122101e-01,7.012301881931438663e-01,4.014070651380646781e-01
9.638843696236951697e-01,7.782418325815189108e-01,6.262064861979868002e-01,5.318236610091964245e-01,6.513331934918437094e-01
6.122748705632599098e-01,4.861477197593979671e-01,2.407324592080523906e-01,2.506989375885760318e-01,8.072033412490986493e-01
4.323884137664570915e-01,4.427517572672567958e-01,5.449502657955668239e-01,2.628371731214328433e-01,2.418136888265800810e-01
6.389188315287778197e-01,7.449460912656068468e-01,8.092314920627241559e-01,8.541707726726069927e-01,8.850672400659682637e-01
2.374107366797712226e-01,8.258654877278522877e-01,2.300416741117984887e-01,4.818286738718406959e-01,5.035055167371721430e-01
3.202369489500395128e-01,3.071310324214565624e-01,3.851831599843414944e-01,7.545942273162254965e-01,5.843944358652742865e-01
4.389303770460446508e-01,8.451351813492292697e-01,3.659324898701352691e-01,8.434163518373676283e-01,6.674432613353296073e-01
2.179223419964893826e-01,5.770450561495872321e-01,2.624635665729929124e-01,6.335972025535967500e-01,5.493413538184315215e-01
5.604831539464660839e-01,5.276768973326487755e-01,7.821693430680993764e-01,8.129808050520789253e-01,2.925959438575584937e-01
6.338796520829358405e-01,9.443572112177468503e-01,5.056451409898443661e-01,4.951648069341249014e-01,3.899038589156172963e-01
2.095189247926412257e-01,2.192245459654578177e-01,2.150088478322050856e-01,9.881163684291741633e-01,1.394440617790316250e-01
9.094236094188938857e-01,5.928047218957349651e-01,2.154084883798063621e-01,4.058804986075726928e-01,4.906791254232908406e-01
4.401051234881451224e-01,8.529206945939914464e-01,5.533194361997556543e-01,2.459188702879983868e-01,3.518588301536529350e-01
9.537550576002351566e-01,1.247987700572860265e-01,2.700568254859022077e-01,6.413159138624194844e-01,5.118164190084301124e-01
9.275481724789738092e-01,4.942472051896033003e-01,6.404457306028563668e-01,1.153627820249849001e-01,7.400746888438661797e-01
1.953374595920358003e-01,3.198647910540544093e-01,3.745271423519345166e-01,6.720685837887175884e-01,1.549882984218287907e-01
5.701237555697151738e-01,5.239372663535254437e-01,9.832633225685964984e-01,1.132868384513533583e-01,8.720876450455421480e-01
9.479032457985265836e-01,3.798720818039953429e-01,3.440769511179984086e-01,6.881747350540973196e-01,5.910763876705465991e-01
9.136141139624145424e-01,2.598609817763118945e-01,6.148296441865040984e-01,6.827740565970347175e-01,6.438327395454509494e-01
6.240994631331601150e-01,2.530516682424756025e-01,4.735259305774497385e-01,6.854999914455388588e-01,4.656306749148589885e-01
4.731369621630988620e-01,6.428604892852820551e-01,5.843024839064553388e-01,9.502479421931704362e-01,4.721318994416204839e-01
5.035218280087185860e-01,3.939249738424634995e-01,8.138862628941908595e-01,9.721718356709012632e-01,4.379335932835277667e-01
5.743791759911909267e-01,1.200441165350895067e-01,3.562046895750738962e-01,4.877331332272696329e-01,8.730415325092040213e-01
4.849936787470835453e-01,8.930437307574551342e-01,1.895819621966512991e-01,2.175134287641086739e-01,2.854617198181989002e-01
8.301381799964130392e-01,8.360143563771281761e-01,2.986439753950594911e-01,6.563164864534083431e-01,8.731490309243510328e-01
2.882989320561634150e-01,8.984147374475642822e-01,4.095570417820668663e-01,5.328685340707856044e-01,2.540999293356104305e-01
6.050526577806781825e-01,6.998463413338208428e-01,4.647180520480230781e-01,8.597170444852147986e-01,4.961159973990162397e-01
2.309479221448680342e-01,8.422581084605433865e-01,7.588812476384629857e-01,5.083643805246973457e-01,8.982713750798623220e-01
7.831905902314563184e-01,9.144579372466521416e-01,6.044333971336705025e-01,7.003579638041261823e-01,8.882511578908414140e-01
9.374454846628383908e-01,5.239252381902137490e-01,7.513523344720567376e-01,1.050359235606600633e-01,3.644069280842109348e-01
3.352071117712080994e-01,4.022664071068570157e-01,2.265419217991294087e-01,5.474625935006607325e-01,7.086291923151681882e-01
6.104029177264860273e-01,9.226552655528426072e-01,9.750157770117818812e-01,3.167390399496409215e-01,1.714339013039850035e-01
3.414826794723759273e-01,9.717500079146150771e-01,7.368555185823612019e-01,6.908750328112746031e-01,4.556800677230270491e-01
1.062107466558589591e-01,2.163442752036088268e-01,4.886423441941957213e-01,5.012295851944971181e-01,2.012726794804711727e-01
1.337518371099530590e-01,1.232294635157466928e-01,1.313971028074173431e-01,5.537504033582502094e-01,8.665952818444155881e-01
9.884269919957037187e-01,7.946435728123493192e-01,4.371097742155649613e-01,6.331926105906414692e-01,8.709981918845590698e-01
6.649772386965698834e-01,8.518284013711535652e-01,6.723130607100541445e-01,5.442343903881574629e-01,3.384015239898016114e-01
9.729312830854918159e-01,5.390252503076579105e-01,4.053383674685153704e-01,2.605455618891168168e-01,5.588030313528132842e-01
1.844372881795829922e-01,4.480368846818665318e-01,3.337905251921943761e-01,2.359863923487637849e-01,6.244610776329410085e-01
9.586086534158295702e-01,9.282486498851680867e-01,1.103074395900583426e-01,3.668714165660642568e-01,2.414705115134498370e-01
1.519604581226459139e-01,8.574850706363671415e-01,3.096558996572861822e-01,3.310849690513441579e-01,2.507618288216293956e-01
1.129213471432547605e-01,3.478942307285436963e-01,6.859386637399460529e-01,3.161629734950066606e-01,2.846098115476983215e-01
9.054803598980648571e-01,4.317517995306154877e-01,4.818783296357846968e-01,2.693491961013065317e-01,9.518959035133194302e-01
8.488920974063000058e-01,9.427332081350510151e-01,2.196380094342147149e-01,7.367638138967361749e-01,7.254212943321332041e-01
3.745941042134558474e-01,3.705590139444806530e-01,6.653665914134493375e-01,3.565455228901301954e-01,2.678135889227204469e-01
9.772688638389261939e-01,3.280436075375949834e-01,4.108441397096012082e-01,9.557152617906962133e-01,6.626660795580311403e-01
4.622324311426442289e-01,8.616160884207346715e-01,2.182471892338796460e-01,2.436778815393427500e-01,8.757694198924209639e-01
5.762190865081409097e-01,1.892094450619645762e-01,4.900494210866767064e-01,7.646041967544929818e-01,3.876387492075689112e-01
5.481420125463023485e-01,1.481480120466223960e-01,1.558121749357391228e-01,8.320313488836912352e-01,7.809954971031621840e-01
6.621559503919528522e-01,7.573133568700112228e-01,5.167946332163370071e-01,7.331192679105904553e-01,1.344560272756952224e-01
2.801128882664745690e-01,5.914938547026458160e-01,7.477278578286734589e-01,1.447438000312345208e-01,7.885933015419552827e-01
8.106316440947686219e-01,3.150232990447250914e-01,7.456365717404173088e-01,2.848800770237907010e-01,5.019426280268367568e-01
1.964010175346672660e-01,3.800890222960339182e-01,9.828391589648314275e-01,1.030349081541275941e-01,6.704804007745593930e-01
2.301737693869534418e-01,3.633249322649418911e-01,9.607911095864648532e-01,4.385941289886885475e-01,1.614699380092011471e-01
8.683767628205910638e-01,4.122823452725487003e-01,1.657751228743623573e-01,9.069770301908987031e-01,2.467281192127249168e-01
8.719347515098939683e-01,3.043589342064902392e-01,4.755383486212475530e-01,4.636456545990511602e-01,6.638413805922381838e-01
9.298032134862075360e-01,2.736085217951779169e-01,6.817390052937057909e-01,8.726262630775110107e-01,9.895232480954451182e-01
8.840317984655854389e-01,2.171633323506574897e-01,7.797559141825749496e-01,4.958953509313218655e-01,5.334213371719257468e-01
3.531202147893039989e-01,3.921566698259943973e-01,4.342254210825197136e-01,4.247395460109636423e-01,9.238544817090149630e-01
9.011066594932863882e-01,2.749833567576981386e-01,5.747674928716336451e-01,7.180499323428990444e-01,6.932707604883254771e-01
1.206561966185333845e-01,4.234638830397374765e-01,4.158712854615479459e-01,6.899099604458630575e-01,9.152102158962379663e-01
6.219350437060717773e-01,9.833902517865289461e-01,2.653772997969147118e-01,2.667806928581277770e-01,3.985292533498443479e-01
2.817266230547527672e-01,4.720024387712884462e-01,1.473119429652993417e-01,3.091772421361378975e-01,7.993491068655854681e-01
1.537514663891275390e-01,7.882828167258819629e-01,7.681671755472716523e-01,6.712908421684042892e-01,6.662950832659827460e-01
3.814182407612347614e-01,3.215679314411216128e-01,1.440284628484373441e-01,1.615721314567806766e-01,4.416668916048441806e-01
1.412740749810421081e-01,3.610159053350557867e-01,4.543120332233031577e-01,3.547754022257414430e-01,4.167287100267681454e-01
5.614167121605324606e-01,4.991336613652144205e-01,3.195761730640838127e-01,6.676902408714852077e-01,9.197030804720593977e-01
1.255892579276658982e-01,2.396173483468733434e-01,8.862763213948904317e-01,9.253100951618020709e-01,8.015234487552687082e-01
9.991406794176309614e-01,8.430017625873806875e-01,2.005746834263641143e-01,6.016004575289259915e-01,2.818542151494942694e-01
3.023861456516260260e-01,6.794358421967450212e-01,3.292299427809788348e-01,4.538460197700840970e-01,6.639311748115696021e-01
8.355440742722287650e-01,6.818755898610669997e-01,3.014131929412775524e-01,5.402902206145371311e-01,9.405867056209800126e-01
1.695368672123991893e-01,7.783137210688663155e-01,8.924299613300280543e-01,1.795269963135099067e-01,8.999753491554174367e-01
5.661398448432521935e-01,2.989812502169281183e-01,5.946408956739462903e-01,5.539101603922980122e-01,3.593568708840751968e-01
7.073330936007348191e-01,1.464325288603790243e-01,1.907053571904614997e-01,9.688215540091068556e-01,7.183582002895539942e-01
4.295647043390400377e-01,8.408182620552424602e-01,7.415338534450981456e-01,7.155639568890699298e-01,3.585399094120399477e-01
4.847126073961225412e-01,6.864786303302684578e-01,1.525013772294790959e-01,8.132066927220396035e-01,8.993091948642163436e-01
5.601845163658263349e-01,5.434047423427011969e-01,8.862279106912088755e-01,1.109465643611763641e-01,2.524142137507078276e-01
5.682031903208388801e-01,6.243427018674767570e-01,3.338493475162767066e-01,1.126832037898170824e-01,7.095621921480514960e-01
6.192733357529590643e-01,8.014005855031564041e-01,5.107649702657304225e-01,9.088022843804881568e-01,8.671507663141349020e-01
9.419662340589758376e-01,4.292813396117909353e-01,1.599053757047237123e-01,4.735773922707066097e-01,3.226125920507388889e-01
9.303496169068395938e-01,4.531345789915460776e-01,7.459638918706803512e-01,8.695429799610261412e-01,1.461318400119707428e-01
8.947537786917296732e-01,3.794213444833295368e-01,6.836785914269914999e-01,8.177792820066154267e-01,4.756002833322333645e-01
3.435265746485273164e-01,4.822825233429612890e-01,4.548069794187593606e-01,5.824302181887537344e-01,8.047008585243891066e-01
8.586764484310586143e-01,9.270851025092150532e-01,8.281345965962547684e-01,7.263949516463770184e-01,9.613506662932874702e-01
2.152059299539068049e-01,7.005712233007997947e-01,1.216176637154042783e-01,2.022865863505146633e-01,2.155296623239651432e-01
7.047021785858263998e-01,4.488924612265959846e-01,2.940967339524791502e-01,1.722662593116239815e-01,5.161370128813557168e-01
9.922797202350805978e-01,3.805390037835963968e-01,9.875293758520862220e-01,2.107405553451812130e-01,8.282028270913215362e-01
6.358967049303319019e-01,9.386444885766589419e-01,4.822700715899763679e-01,8.362609549688915234e-01,4.602894485097717148e-01
9.668165504225382234e-01,8.511044179654232433e-01,6.250193963065524549e-01,3.061127558457330533e-01,1.502498418213057407e-01
5.613043392327368153e-01,8.908836522787868528e-01,2.060268367111569021e-01,3.262193396616580032e-01,6.467395724800697465e-01
7.276978428231459795e-01,9.960119620769405380e-01,1.067554958611444393e-01,7.033217581715556221e-01,5.790422453778130141e-01
3.664733385007998834e-01,7.297724277022568096e-01,3.015748335778428713e-01,9.236643482409058192e-01,4.255463616815510219e-01
3.451442835106940943e-01,2.137448172753500519e-01,2.681346197589173919e-01,2.067252174810598198e-01,3.946864349093206492e-01
5.124377550024248329e-01,5.386403431020451160e-01,5.572979058406362096e-01,7.152404967646126543e-01,8.414020101624055670e-01
2.320723246966830688e-01,7.002378020643048595e-01,4.027361813755999664e-01,8.257711290419295080e-01,2.428918785982012718e-01
3.424089135030068953e-01,1.554876350077208091e-01,5.517414945119418768e-01,6.467395754632055960e-01,9.258199918305680676e-01
2.607961139474008760e-01,7.143435567484569537e-01,9.818894552078223370e-01,1.033465296525548638e-01,4.731443785735808261e-01
7.889332615975188645e-01,3.086453141879053064e-01,7.294837763327330915e-01,4.911538941549978832e-01,5.494670043634348744e-01
5.797412690936304402e-01,1.534558059831057364e-01,5.617034687818810434e-01,7.976452170547987386e-01,3.671138495927528389e-01
2.301593704128160056e-01,2.887224848437891511e-01,8.627068513988733756e-01,3.194925581973480089e-01,6.846315072117176159e-01
6.840988462917146906e-01,6.316748223096870785e-01,4.314374244622309895e-01,4.127929569759127837e-01,6.864243627837671724e-01
1.226298862492044978e-01,7.381844598739214502e-01,4.943480987355484135e-01,9.416294205440851606e-01,3.323242751117475025e-01
9.172288447746432816e-01,7.332452687403664404e-01,8.643183611001582500e-01,7.482072463521242112e-01,5.359718805955612231e-01
4.774696120296487711e-01,6.262620405619360175e-01,7.602134295874900527e-01,6.943600050430475124e-01,3.350121134160876091e-01
5.606262150221976714e-01,8.765260632671847407e-01,9.575000309839036827e-01,2.900029648776154545e-01,1.325746003929667294e-01
6.988316775558206517e-01,5.456455451407954405e-01,1.321187682502911742e-01,3.258982783608608269e-01,7.149339799674815366e-01
8.894747433877123743e-01,6.433029076215369679e-01,2.518464483581590585e-01,2.151659429915686039e-01,9.987200446375676943e-01
5.769829956635571522e-01,7.360655741958888054e-01,6.106316480914613098e-01,8.365914626266376386e-01,4.432494869184135933e-01
8.197421152325347071e-01,8.773726327221343935e-01,9.891969959535510393e-01,5.484817160608896902e-01,7.724862561464995725e-01
4.738953646687437127e-01,4.788444922090085987e-01,8.777922705715962559e-01,8.895472309477343575e-01,4.316658523329219843e-01
7.656539698215357737e-01,7.753840728940474269e-01,7.790889291170141062e-01,1.397523688983692003e-01,1.126315181204635557e-01
4.792936374581252545e-01,4.001923419202799703e-01,6.308853187073762969e-01,4.911880149105388726e-01,8.792178844823559380e-01
6.762440708560484293e-01,8.126158787053693322e-01,5.311201054994323378e-01,4.063066530262128273e-01,6.898700222610270050e-01
7.779761172843224770e-01,3.465387095245611171e-01,9.365147653137165795e-01,5.785982676759215959e-01,3.156398281011326690e-01
2.057664504168286723e-01,7.788746688814562891e-01,1.183483826011851314e-01,4.446445304113845198e-01,4.794313772277044583e-01
8.307017304543571345e-01,9.736426220016469735e-01,5.061428880735999725e-01,8.929815854069189651e-01,9.458906957042505503e-01
9.176379845740739727e-01,8.293558585400376826e-01,4.744035517985926154e-01,3.018514404989475208e-01,8.026289450612447141e-01
6.401464174566926513e-01,7.771647866960803563e-01,3.053851038267388907e-01,1.870082208862002826e-01,6.258643839428581490e-01
1.345839964106034792e-01,3.651695936346744942e-01,5.447389112235609954e-01,3.612146751358129571e-01,3.521504061666348440e-01
6.792301613462361498e-01,8.629389585577109667e-01,3.433002391934150688e-01,3.758856728152778492e-01,3.046966973979854387e-01
7.919369229352095640e-01,5.294857884990522567e-01,7.341683039281228229e-01,3.992968464257765637e-01,2.591551367166528008e-01
4.081472288269476500e-01,7.814883202490839897e-01,8.504400291902014519e-01,9.244710199335408607e-01,1.812408153365827057e-01
6.257264061814455935e-01,5.967025553233871182e-01,3.945030626629509873e-01,8.617211376531407341e-01,9.860812601421613532e-01
9.013208855728500613e-01,9.777979305644212138e-01,1.563730154240702275e-01,4.087137719281769277e-01,2.103345246072547414e-01
4.257780388499754487e-01,5.185799351306461524e-01,6.686624006817381005e-01,1.171947520976829721e-01,5.262317172287775957e-01
2.760699588853218200e-01,4.026456851889304023e-01,1.302735509568871131e-01,4.382076837005535186e-01,1.345246581893094207e-01
3.843877576298415644e-01,5.404943791896295036e-01,5.233495884830660083e-01,7.000945901836276297e-01,8.233459250822109388e-01
4.132819767837553337e-01,2.153939888744750841e-01,5.272823041166526670e-01,3.506599981373876851e-01,8.997056331961795772e-01
1.665072102244053442e-01,8.321809839779500395e-01,7.743690274360303105e-01,7.373107089396611080e-01,4.909275207266843299e-01
4.462839018191776530e-01,6.838272743620232852e-01,7.305327487117123653e-01,8.233713505980753133e-01,2.560163272064284734e-01
9.068379942848087127e-01,4.827569928411414857e-01,2.542769281351288657e-01,2.816939038553402108e-01,9.878781753327825488e-01
3.513899898155703472e-01,5.666202018885843072e-01,2.230472053801224597e-01,3.041819593047981884e-01,9.566168773699690320e-01
9.261865918680618481e-01,6.895334017440354346e-01,8.764909345993177059e-01,2.260681881873513599e-01,5.046648195306217000e-01
8.034057665825214967e-01,1.698399427900041669e-01,6.965047028405171314e-01,4.236918686720314575e-01,1.217365470810088113e-01
3.719688880098173112e-01,1.131846013520148297e-01,8.098360846099116328e-01,1.888031699546034448e-01,3.535483477073939618e-01
2.754164235511903369e-01,9.875917482042246842e-01,2.466662790676403261e-01,5.665486327935552735e-01,2.287667414382728304e-01
1.790139075527201196e-01,1.648826549800428976e-01,3.282840240667609377e-01,5.635348245646664145e-01,6.692056969956178269e-01
4.718656428880154685e-01,8.376697370561574374e-01,9.846815215165041213e-01,6.888969650998726379e-01,1.381334395578102670e-01
7.130997240813278237e-01,2.857713137831016104e-01,6.176829719305384492e-01,3.484115168453680855e-01,5.841527065112105399e-01
9.201794005731818160e-01,3.701457059215312873e-01,3.888621962515054209e-01,3.692134298063178832e-01,9.722146757048820698e-01
3.993702470878456312e-01,5.697972406878253349e-01,7.389243091764106097e-01,5.905646587214877785e-01,9.096798626135568222e-01
7.085925509152846136e-01,2.392264333685296951e-01,7.668987239713499493e-01,4.053968898551362221e-01,1.393886636260187051e-01
8.200204704761799857e-01,1.061718332678566745e-01,6.324491331030124286e-01,9.115572233097636312e-01,6.663415663787055632e-01
1.853613527277360729e-01,2.377889760506617101e-01,8.476335520456039774e-01,5.168163150813820383e-01,7.651409390939065691e-01
4.812949354082005637e-01,9.362983957551447300e-01,2.405490367052557366e-01,5.795140545761563455e-01,6.526526671492733911e-01
1.863195527984267685e-01,7.730206028515778094e-01,3.159824256467246295e-01,8.343436420633072448e-01,8.229908896576365596e-01
1.342371239072903122e-01,3.266824730714085190e-01,6.433638063751303537e-01,7.634665326252392248e-01,9.352735022278192423e-01
3.490105770103407723e-01,7.321407762335672142e-01,2.989825403922635738e-01,8.158006892723259629e-01,3.967084523327605305e-01
3.469312036921306519e-01,5.031644242275743473e-01,4.953784297405241510e-01,7.371719854938313388e-01,1.497656605206096891e-01
6.526719300928243150e-01,8.988687908332494425e-01,9.103637881443304991e-01,7.102987507351504748e-01,5.520374418574321984e-01
7.507290078754446094e-01,3.603789519531674923e-01,3.257200449066266490e-01,7.875580976641280984e-01,8.995700988890718008e-01
3.598728930557232308e-01,4.898691447123753040e-01,7.871343544505639001e-01,1.194550508437083047e-01,2.045275292715084681e-01
7.885235651760934550e-01,4.790863468113759627e-01,3.014717175002634697e-01,4.344006332294182426e-01,5.666995321858012691e-01
9.595751676018547949e-01,8.216631938568671467e-01,1.733386915786808702e-01,3.140287756375165773e-01,3.295747929103514107e-01
4.204458198281189052e-01,5.412176283420090384e-01,2.372753674977386984e-01,9.448928971402595911e-01,6.846691605962303973e-01
4.760939134726646094e-01,6.565036623355161582e-01,2.116523029521156229e-01,7.990794933425248159e-01,1.285972477205981346e-01
3.011598714906265628e-01,8.702370347265934170e-01,4.326953915505563630e-01,2.812438822686419426e-01,8.883553797499533777e-01
8.614432586535220038e-01,6.903490178084015216e-01,7.033929030783628855e-01,7.696621423828678976e-01,5.349214321184354581e-01
3.079626066737010670e-01,3.040790331816100034e-01,8.045291096925450969e-01,7.760160808896291451e-01,3.087292671731521332e-01
5.821611985104425679e-01,2.931245458154876360e-01,3.539711623331089907e-01,5.196790862059713634e-01,3.315178145482340910e-01
1.896085858566125548e-01,6.620716254004678225e-01,9.892685992829209907e-01,2.938750593505428110e-01,7.859865614227919961e-01
8.679219406425363603e-01,5.012758439856319637e-01,3.779932076904257698e-01,6.581430958951363097e-01,9.248724329735998895e-01
6.153645689303390842e-01,1.092316473045490954e-01,9.824578802374921427e-01,8.621427668013982304e-01,6.308664876340306371e-01
7.759932638791539050e-01,7.151798789239555143e-01,6.168883431964394815e-01,1.162729220541228459e-01,1.229082223975066085e-01
8.956713251818895216e-01,2.765533629624917222e-01,1.637120534603195010e-01,7.593576853003108917e-01,1.802214996837914196e-01
1.241574155821006248e-01,5.598765157522286318e-01,4.402449285073810614e-01,5.369919106330134362e-01,4.507557344566327506e-01
4.203964726702550392e-01,9.631136391292687282e-01,6.982723879863950156e-01,4.892881907357647941e-01,3.925119268003031126e-01
3.003273153769961956e-01,8.384305242349057163e-01,1.862368236176343006e-01,8.168016498839473227e-01,2.617892505182479179e-01
7.439662485664340075e-01,6.098345174858627038e-01,8.669046173703662816e-01,3.101168102167961571e-01,9.989892844851216980e-01
4.381924172510341942e-01,6.732803280476451491e-01,6.159315366150919235e-01,6.784146773277250908e-01,6.174047255613061003e-01
7.472877251648123442e-01,2.801137791540924682e-01,2.028264262864343248e-01,3.081534105772243404e-01,8.782311603888250939e-01
5.850007095979187222e-01,2.273385211980874787e-01,1.634847665145666706e-01,9.803786247530041909e-01,6.680976224878647507e-01
2.251730893896281005e-01,3.595664828732225704e-01,9.074824755097697926e-01,8.302921089996690984e-01,4.554954546511693625e-01
5.437655028221874964e-01,1.610119783645471148e-01,1.010165020787049811e-01,2.013571792052682718e-01,4.706096175599618903e-01
7.199285453274141267e-01,2.370437783148897637e-01,8.369582689216714666e-01,5.247786149040670756e-01,7.636489802094227342e-01
8.893101191513317350e-01,6.825934742015347112e-01,8.475134208626039500e-01,6.631394324080946978e-01,8.033494846751496610e-01
4.134794828730441463e-01,7.635321414865844369e-01,6.010069583856046949e-01,1.078098560031648528e-01,5.301643527584594118e-01
3.520916002261200717e-01,3.614150306346357588e-01,7.294792753318939393e-01,8.024473042437956227e-01,5.253846125247740861e-01
8.118707421298606564e-01,3.692529425634800688e-01,9.380130692201202880e-01,5.077855354358675743e-01,1.862458221397481628e-01
6.395079290360013990e-01,6.808736669115244000e-01,7.349595115963577507e-01,2.562310796886350106e-01,4.690916243525379281e-01
9.980460224048124385e-01,3.961673686701927544e-01,2.521128192155850933e-01,1.253903358017859626e-01,8.547839913753779717e-01
9.335245734895202263e-01,7.498601538319762394e-01,5.066761556624381768e-01,3.477665238835070394e-01,8.682792172729860702e-01
2.622190701582468031e-01,1.492828373208802684e-01,5.148577212232328115e-01,3.393747932692245950e-01,7.144550899839570146e-01
6.013421550386447434e-01,9.504524935735616520e-01,8.853001010630625611e-01,3.369007476632390752e-01,2.946273955782988674e-01
5.805945549028007635e-01,8.840449616014945944e-01,1.072426925258718328e-01,5.881138822747888906e-01,9.117841365369462325e-01
9.787267613242126574e-01,7.278489578155140638e-01,4.173509279247731296e-01,6.625727176852679312e-01,7.962275270050752640e-01
2.049840006637443923e-01,8.710031508121137689e-01,2.390717196827863988e-01,7.829788058851605559e-01,8.766927013791619983e-01
9.720796629606239803e-01,4.723345864133691174e-01,7.980889505667029260e-01,3.768195950012319662e-01,7.021889370941335473e-01
4.105822173088969906e-01,6.642678932615638798e-01,9.911955800353869916e-01,5.804813232857044536e-01,1.192520983308895666e-01
6.020996791792775360e-01,3.234655517678871606e-01,2.521343747903850852e-01,9.102888546228983246e-01,7.693442204801343998e-01
1.433726787901413724e-01,5.362056090031506184e-01,9.616540188951097079e-01,7.985116671584592263e-01,1.847604797511543384e-01
6.559666054174118077e-01,3.643586275415773290e-01,7.154241131367171658e-01,7.171897701968104055e-01,3.674359064069321335e-01
4.166499119909441440e-01,4.701147744050047095e-01,1.837431418823916029e-01,3.472633887257644547e-01,6.190042628736494024e-01
4.254264268817313788e-01,3.183556640118302417e-01,1.577328920051875305e-01,6.642355989708979003e-01,6.644459804029905214e-01
3.451225129578378570e-01,9.439309597121519069e-01,4.860173833639330754e-01,7.158507407744838513e-01,5.108540360790968515e-01
4.771190119487201953e-01,1.419789751905598529e-01,2.739258990288656603e-01,6.614546085208307113e-01,9.404164188325504492e-01
1.323292791844375427e-01,2.514418961595868973e-01,8.768389062939917489e-01,6.468491913464180509e-01,4.730839437305104367e-01
6.740349917851644612e-01,6.347114027956107796e-01,7.845336601045446168e-01,8.583503688958468159e-01,8.993210169696196354e-01
2.506620566170076891e-01,9.536437249770236546e-01,8.717567973927299319e-01,2.557727387456509849e-01,7.734425998668567059e-01
3.244656650734362158e-01,5.373088125216665123e-01,6.928333712737273498e-01,4.608133201521856792e-01,8.549758268642598802e-01
4.554086905652990902e-01,9.105405116614250227e-01,3.637629443392360606e-01,3.820476723160840526e-01,5.672570261512767109e-01
8.283475304569779540e-01,8.356048992079526672e-01,8.607813154148516999e-01,6.447134622290358053e-01,7.017697167742852349e-01
2.257573608493053663e-01,3.880696373565285517e-01,2.446730578186717131e-01,6.048374444935485927e-01,4.169050061414648622e-01
8.979605907296980272e-01,1.400143461489141983e-01,2.520990162340828178e-01,9.684172336490667332e-01,5.355111766209439406e-01
7.023375757672488673e-01,2.538207038977614016e-01,4.375961668646748404e-01,6.193695195443456036e-01,8.058532902742994164e-01
5.767315494401447085e-01,9.457503707698876605e-01,9.435495430544503792e-01,5.955491878287296759e-01,8.018784444075716111e-01
7.680472053782866348e-01,5.385121230292420069e-01,7.900179469727879322e-01,9.973581738114679629e-01,1.545462945848522507e-01
3.192575784081150836e-01,2.278744696710713336e-01,6.440883124055359898e-01,8.047662273457873994e-01,1.996690237175567928e-01
6.411182696774763157e-01,1.222098143439622753e-01,2.386921950870295739e-01,6.453994582739261965e-01,7.770385824258215779e-01
